exp_name,mode,ring_type,fold,task,scene,input_type,dataset_task,method_name,epochs,lr,criterion,batch_size,sample_len,mae_with_std,rmse_with_std,mape_with_std,pearson_with_std
transformer-ring1-rr-motion-ir,test,ring1,Fold-1,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",transformer,200,0.001,mse,128,31,6.29±0.74,7.49±3.03,27.55±3.38,0.01±0.19
transformer-ring1-rr-motion-ir,test,ring1,Fold-2,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",transformer,200,0.001,mse,128,35,5.43±0.42,5.95±2.03,23.93±1.56,0.61±0.14
transformer-ring1-rr-motion-ir,test,ring1,Fold-3,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",transformer,200,0.001,mse,128,59,4.03±0.40,5.04±2.07,20.53±3.41,0.04±0.13
transformer-ring1-rr-motion-ir,test,ring1,Fold-4,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",transformer,200,0.001,mse,128,34,5.32±0.60,6.33±2.65,22.86±2.01,-0.22±0.17
transformer-ring1-rr-motion-ir,test,ring1,Fold-5,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",transformer,200,0.001,mse,128,36,6.81±0.65,7.82±2.92,27.93±2.08,0.46±0.15
transformer-ring1-rr-motion-ir,test,ring1,all-folds,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",transformer,200,0.001,mse,128,195,5.38±0.25,6.42±1.74,24.03±1.31,-0.06±0.07
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-1,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,44,9.01±1.51,13.37±7.40,11.39±2.33,0.48±0.14
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-2,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,40,8.82±1.77,14.12±9.24,12.58±3.03,0.42±0.15
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-3,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,58,6.36±1.03,10.02±5.90,6.87±0.99,0.70±0.10
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-4,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,65,6.80±0.94,10.17±5.69,9.33±1.75,0.74±0.08
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-5,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,30,9.20±2.53,16.45±10.97,15.49±5.41,0.44±0.17
inception-time-ring1-oura_hr-all-ir,test,ring1,all-folds,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,237,7.75±0.63,12.41±5.13,10.44±1.10,0.62±0.05
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-1,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,44,10.97±2.56,20.07±12.05,15.65±4.67,0.52±0.13
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-2,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,40,12.14±3.43,24.65±16.58,17.35±6.01,0.15±0.16
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-3,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,58,8.70±1.72,15.61±9.26,9.80±2.01,0.66±0.10
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-4,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,65,8.80±2.10,18.99±14.31,13.52±4.88,0.49±0.11
inception-time-ring1-oura_hr-all-ir,test,ring1,Fold-5,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,30,11.58±3.65,22.83±15.14,21.56±8.61,0.34±0.18
transformer-ring2-hr-all-ir,5fold,ring2,Fold-1,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,352,11.09±0.46,14.05±4.39,14.23±1.12,0.18±0.05
transformer-ring2-hr-all-ir,5fold,ring2,Fold-2,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,485,8.30±0.29,10.51±2.98,10.95±0.38,-0.11±0.05
transformer-ring2-hr-all-ir,5fold,ring2,Fold-3,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,381,9.00±0.34,11.22±3.30,12.94±0.63,0.10±0.05
transformer-ring2-hr-all-ir,5fold,ring2,Fold-4,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,220,10.70±0.58,13.72±4.57,12.64±0.57,0.18±0.07
transformer-ring2-hr-all-ir,5fold,ring2,Fold-5,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,292,7.02±0.43,10.20±3.73,8.66±0.55,-0.10±0.06
transformer-ring2-hr-all-ir,5fold,ring2,all-folds,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,1730,9.11±0.18,11.85±2.53,11.88±0.31,0.15±0.02
transformer-ring2-hr-all-ir,test,ring2,Fold-1,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,529,7.54±0.22,9.14±2.21,9.76±0.30,0.44±0.04
transformer-ring2-hr-all-ir,test,ring2,Fold-2,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,362,7.51±0.40,10.63±3.57,9.70±0.56,-0.06±0.05
transformer-ring2-hr-all-ir,test,ring2,Fold-3,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,429,9.63±0.39,12.61±3.68,12.26±0.53,0.05±0.05
transformer-ring2-hr-all-ir,test,ring2,Fold-4,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,309,10.12±0.48,13.16±4.46,13.79±1.13,0.57±0.05
transformer-ring2-hr-all-ir,test,ring2,Fold-5,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,205,8.45±0.51,11.15±4.38,10.68±0.54,-0.07±0.07
transformer-ring2-hr-all-ir,test,ring2,all-folds,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,1834,8.56±0.17,11.25±2.43,11.12±0.28,0.30±0.02
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-1,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,4,10.02±1.97,10.59±5.83,12.17±2.49,-0.69±0.51
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-2,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,7,21.18±6.86,27.03±18.13,29.99±14.01,0.06±0.45
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-3,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,6,18.42±7.04,24.23±17.65,16.74±5.67,0.48±0.44
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-4,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,8,14.89±5.22,20.30±15.73,26.04±14.21,-0.56±0.34
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-5,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,2,27.55±10.37,29.44±23.90,24.15±6.43,1.00±inf
inception-time-ring2-oura_hr-motion-ir,test,ring2,all-folds,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,27,17.52±2.88,22.87±11.64,22.80±5.57,-0.01±0.20
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-1,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,4,38.50±5.42,39.63±21.51,46.38±6.26,0.63±0.55
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-2,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,7,52.09±10.34,57.92±33.62,75.94±25.17,-0.42±0.41
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-3,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,6,43.20±4.56,44.39±19.12,47.82±8.20,0.91±0.21
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-4,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,8,45.59±10.06,52.78±38.31,76.84±33.23,-0.13±0.40
inception-time-ring2-oura_hr-motion-ir,test,ring2,Fold-5,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,2,33.50±14.50,36.50±31.17,32.40±17.08,-1.00±inf
mamba2-ring1-hr-motion-irredimu,5fold,ring1,Fold-1,hr,motion,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,5,28.33±3.74,29.30±14.10,29.15±2.92,-0.32±0.55
mamba2-ring1-hr-motion-irredimu,5fold,ring1,Fold-2,hr,motion,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,25,16.21±0.75,16.62±4.73,18.64±0.73,-0.16±0.21
mamba2-ring1-hr-motion-irredimu,5fold,ring1,Fold-3,hr,motion,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,10,27.65±4.50,30.77±15.07,53.59±11.25,0.12±0.35
mamba2-ring1-hr-motion-irredimu,5fold,ring1,Fold-4,hr,motion,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,12,24.63±4.18,28.26±14.42,21.96±2.97,0.22±0.31
mamba2-ring1-hr-motion-irredimu,5fold,ring1,Fold-5,hr,motion,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,5,16.47±4.52,18.78±10.72,23.26±6.66,-0.41±0.53
mamba2-ring1-hr-motion-irredimu,5fold,ring1,all-folds,hr,motion,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,57,21.08±1.45,23.70±8.49,26.80±2.69,-0.22±0.13
mamba2-ring2-samsung_hr-motion-ir,5fold,ring2,Fold-1,samsung_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,1,22.13±nan,22.13±nan,19.59±nan,0.00±inf
mamba2-ring2-samsung_hr-motion-ir,5fold,ring2,Fold-1,samsung_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,6,5.56±3.90,10.34±10.18,6.40±4.49,0.49±0.44
mamba2-ring2-samsung_hr-motion-ir,5fold,ring2,Fold-1,samsung_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,1,40.00±nan,40.00±nan,35.40±nan,0.00±inf
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-1,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,44,6.49±1.35,10.98±7.22,8.88±2.54,0.64±0.12
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-2,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,40,7.15±1.74,13.00±9.05,10.14±3.09,0.53±0.14
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-3,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,58,5.27±0.87,8.45±5.14,5.87±0.95,0.79±0.08
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-4,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,65,3.86±0.80,7.44±5.51,5.64±1.82,0.87±0.06
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-5,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,30,8.69±2.69,16.88±11.26,15.61±6.08,0.41±0.17
resnet-ring1-oura_hr-all-ir,test,ring1,all-folds,oura_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,237,5.86±0.60,10.94±5.07,8.32±1.19,0.72±0.05
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-1,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,44,10.97±2.56,20.07±12.05,15.65±4.67,0.52±0.13
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-2,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,40,12.14±3.43,24.65±16.58,17.35±6.01,0.15±0.16
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-3,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,58,8.70±1.72,15.61±9.26,9.80±2.01,0.66±0.10
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-4,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,65,8.80±2.10,18.99±14.31,13.52±4.88,0.49±0.11
resnet-ring1-oura_hr-all-ir,test,ring1,Fold-5,oura_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,30,11.58±3.65,22.83±15.14,21.56±8.61,0.34±0.18
mamba2-ring2-hr-stationary-ir,5fold,ring2,Fold-1,hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,34,13.71±0.84,14.52±5.14,15.14±0.77,0.08±0.18
mamba2-ring2-hr-stationary-ir,5fold,ring2,Fold-2,hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,175,7.95±0.33,9.05±2.43,10.61±0.46,0.16±0.08
mamba2-ring2-hr-stationary-ir,5fold,ring2,Fold-3,hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,94,12.11±0.58,13.32±3.68,16.40±0.89,-0.01±0.10
mamba2-ring2-hr-stationary-ir,5fold,ring2,Fold-4,hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,65,12.79±0.73,14.05±4.04,14.75±0.81,0.19±0.12
mamba2-ring2-hr-stationary-ir,5fold,ring2,Fold-5,hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,19,4.70±0.86,5.96±3.41,5.85±1.13,0.13±0.24
mamba2-ring2-hr-stationary-ir,5fold,ring2,all-folds,hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,387,10.12±0.28,11.56±2.51,12.88±0.37,0.09±0.05
resnet-ring1-hr-motion-ir,test,ring1,Fold-1,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,38,18.18±1.95,21.70±9.49,25.65±4.41,-0.15±0.16
resnet-ring1-hr-motion-ir,test,ring1,Fold-2,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,35,15.45±2.31,20.49±10.48,19.66±4.41,0.27±0.17
resnet-ring1-hr-motion-ir,test,ring1,Fold-3,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,57,16.50±1.88,21.67±9.66,22.78±3.69,-0.30±0.13
resnet-ring1-hr-motion-ir,test,ring1,Fold-4,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,31,18.58±3.08,25.09±12.31,37.65±9.90,0.49±0.16
resnet-ring1-hr-motion-ir,test,ring1,Fold-5,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,30,22.91±2.98,27.96±11.90,32.96±6.34,-0.12±0.19
resnet-ring1-hr-motion-ir,test,ring1,all-folds,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,191,17.99±1.06,23.15±7.16,26.79±2.50,0.06±0.07
mamba2-ring2-hr-all-irimu,5fold,ring2,Fold-1,hr,all,"['ir-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,39,14.81±1.27,16.75±7.35,15.99±1.14,-0.13±0.16
mamba2-ring2-hr-all-irimu,5fold,ring2,Fold-2,hr,all,"['ir-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,189,8.21±0.31,9.27±2.43,10.72±0.40,-0.11±0.07
mamba2-ring2-hr-all-irimu,5fold,ring2,Fold-3,hr,all,"['ir-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,104,14.31±0.87,16.82±5.87,21.01±1.76,0.21±0.10
mamba2-ring2-hr-all-irimu,5fold,ring2,Fold-4,hr,all,"['ir-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,76,14.55±0.96,16.74±6.21,15.88±0.84,0.17±0.11
mamba2-ring2-hr-all-irimu,5fold,ring2,Fold-5,hr,all,"['ir-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,21,8.67±1.10,9.98±4.64,10.67±1.42,-0.10±0.23
mamba2-ring2-hr-all-irimu,5fold,ring2,all-folds,hr,all,"['ir-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,429,11.44±0.36,13.65±3.61,14.60±0.54,0.06±0.05
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-1,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,4,4.37±3.45,7.41±7.34,5.83±4.78,-0.05±0.71
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-2,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,7,21.24±6.65,26.76±17.66,30.86±14.35,0.09±0.45
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-3,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,6,14.71±5.07,18.57±13.68,13.63±3.92,0.84±0.27
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-4,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,8,14.77±5.59,20.89±16.24,26.02±14.79,-0.49±0.36
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-5,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,2,22.70±10.81,25.15±22.15,19.65±7.38,1.00±inf
resnet-ring2-oura_hr-motion-ir,test,ring2,all-folds,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,27,15.48±2.82,21.13±11.14,21.06±5.83,0.30±0.19
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-1,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,4,38.50±5.42,39.63±21.51,46.38±6.26,0.63±0.55
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-2,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,7,52.09±10.34,57.92±33.62,75.94±25.17,-0.42±0.41
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-3,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,6,43.20±4.56,44.39±19.12,47.82±8.20,0.91±0.21
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-4,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,8,45.59±10.06,52.78±38.31,76.84±33.23,-0.13±0.40
resnet-ring2-oura_hr-motion-ir,test,ring2,Fold-5,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,2,33.50±14.50,36.50±31.17,32.40±17.08,-1.00±inf
mamba2-ring2-rr-motion-ir,5fold,ring2,Fold-1,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,6,3.90±1.24,4.79±3.10,16.40±4.91,-0.40±0.46
mamba2-ring2-rr-motion-ir,5fold,ring2,Fold-2,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,14,5.59±0.80,6.28±3.61,39.82±15.03,0.51±0.25
mamba2-ring2-rr-motion-ir,5fold,ring2,Fold-3,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,10,2.47±0.41,2.76±1.51,14.53±2.74,-0.55±0.30
mamba2-ring2-rr-motion-ir,5fold,ring2,Fold-4,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,12,4.55±0.92,5.48±3.03,17.75±3.13,-0.14±0.31
mamba2-ring2-rr-motion-ir,5fold,ring2,Fold-5,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,2,8.36±0.59,8.38±3.14,29.44±1.29,1.00±inf
mamba2-ring2-rr-motion-ir,5fold,ring2,all-folds,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,44,4.49±0.45,5.37±2.32,24.39±5.09,-0.10±0.15
inception-time-ring2-samsung_hr-stationary-ir,test,ring2,Fold-1,samsung_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",inception_time,200,0.001,mse,128,18,9.62±1.38,11.18±5.17,12.03±1.82,0.56±0.21
inception-time-ring2-samsung_hr-stationary-ir,test,ring2,Fold-2,samsung_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",inception_time,200,0.001,mse,128,17,8.05±1.80,10.80±6.15,12.56±3.10,0.20±0.25
inception-time-ring2-samsung_hr-stationary-ir,test,ring2,Fold-3,samsung_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",inception_time,200,0.001,mse,128,19,7.92±1.10,9.19±4.25,8.63±1.06,0.96±0.06
